시도,시군구,year,month,grdp_month
충청북도,괴산군,2018,11,103180.8649
충청북도,괴산군,2018,12,106927.6782
충청북도,괴산군,2019,1,111837.8184
충청북도,괴산군,2019,2,108072.0445
충청북도,괴산군,2019,3,112284.9718
충청북도,괴산군,2019,4,116381.4744
충청북도,괴산군,2019,5,111403.0286
충청북도,괴산군,2019,6,107355.9807
충청북도,괴산군,2019,7,110161.5081
충청북도,괴산군,2019,8,109165.2007
충청북도,괴산군,2019,9,107481.6783
충청북도,괴산군,2019,10,111350.4829
충청북도,괴산군,2019,11,106482.28
충청북도,괴산군,2019,12,108598.5316
충청북도,괴산군,2020,1,106266.7031
충청북도,괴산군,2020,2,108288.6911
충청북도,괴산군,2020,3,109861.3485
충청북도,괴산군,2020,4,112894.3305
충청북도,괴산군,2020,5,108962.6872
충청북도,괴산군,2020,6,106266.7031
충청북도,괴산군,2020,7,112557.3325
충청북도,괴산군,2020,8,113343.6612
충청북도,괴산군,2020,9,117162.9719
충청북도,괴산군,2020,10,113568.3265
충청북도,괴산군,2020,11,120420.6192
충청북도,괴산군,2020,12,119409.6252
충청북도,괴산군,2021,1,106089.4029
충청북도,괴산군,2021,2,121973.3986
충청북도,괴산군,2021,3,108050.39
충청북도,괴산군,2021,4,102853.7742
충청북도,괴산군,2021,5,103736.2184
충청북도,괴산군,2021,6,103638.169
충청북도,괴산군,2021,7,112364.5617
충청북도,괴산군,2021,8,110501.6239
충청북도,괴산군,2021,9,125307.0767
충청북도,괴산군,2021,10,107854.2913
충청북도,괴산군,2021,11,111384.0681
충청북도,괴산군,2021,12,133151.0251
충청북도,단양군,2010,1,74709.85546
충청북도,단양군,2010,2,77118.00998
충청북도,단양군,2010,3,78966.92483
충청북도,단양군,2010,4,79059.6559
충청북도,단양군,2010,5,82008.50388
충청북도,단양군,2010,6,80414.95613
충청북도,단양군,2010,7,81885.81355
충청북도,단양군,2010,8,81502.04959
충청북도,단양군,2010,9,81785.94932
충청북도,단양군,2010,10,79755.85223
충청북도,단양군,2010,11,82469.30596
충청북도,단양군,2010,12,84495.12316
충청북도,단양군,2011,1,79096.39927
충청북도,단양군,2011,2,76753.85713
충청북도,단양군,2011,3,84820.14558
충청북도,단양군,2011,4,85090.58965
충청북도,단양군,2011,5,84500.05477
충청북도,단양군,2011,6,84684.2703
충청북도,단양군,2011,7,83275.87073
충청북도,단양군,2011,8,81402.35961
충청북도,단양군,2011,9,81233.822
충청북도,단양군,2011,10,82852.56696
충청북도,단양군,2011,11,84200.86785
충청북도,단양군,2011,12,80826.19615
충청북도,단양군,2012,1,80528.2009
충청북도,단양군,2012,2,82849.00621
충청북도,단양군,2012,3,82095.36836
충청북도,단양군,2012,4,82663.09223
충청북도,단양군,2012,5,86315.24123
충청북도,단양군,2012,6,84136.67883
충청북도,단양군,2012,7,79372.78923
충청북도,단양군,2012,8,83400.5094
충청북도,단양군,2012,9,84614.56508
충청북도,단양군,2012,10,85418.11273
충청북도,단양군,2012,11,86172.99832
충청북도,단양군,2012,12,85238.43748
충청북도,단양군,2013,1,80157.11289
충청북도,단양군,2013,2,82091.99865
충청북도,단양군,2013,3,77500.91459
충청북도,단양군,2013,4,79588.50161
충청북도,단양군,2013,5,77806.31712
충청북도,단양군,2013,6,81603.75645
충청북도,단양군,2013,7,83290.50265
충청북도,단양군,2013,8,85712.62599
충청북도,단양군,2013,9,82752.02977
충청북도,단양군,2013,10,83493.43459
충청북도,단양군,2013,11,83837.01244
충청북도,단양군,2013,12,85095.79325
충청북도,단양군,2014,1,86520.86568
충청북도,단양군,2014,2,87723.47798
충청북도,단양군,2014,3,83418.23096
충청북도,단양군,2014,4,83727.02399
충청북도,단양군,2014,5,83667.15595
충청북도,단양군,2014,6,89615.09786
충청북도,단양군,2014,7,90794.6032
충청북도,단양군,2014,8,88975.45516
충청북도,단양군,2014,9,88293.7998
충청북도,단양군,2014,10,87612.14444
충청북도,단양군,2014,11,89437.59438
충청북도,단양군,2014,12,92943.5506
충청북도,단양군,2015,1,93903.22785
충청북도,단양군,2015,2,94060.85508
충청북도,단양군,2015,3,94584.85912
충청북도,단양군,2015,4,94012.92788
충청북도,단양군,2015,5,92896.75668
충청북도,단양군,2015,6,92199.14967
충청북도,단양군,2015,7,94785.0883
충청북도,단양군,2015,8,95765.9983
충청북도,단양군,2015,9,99231.66729
충청북도,단양군,2015,10,94157.77453
충청북도,단양군,2015,11,94985.31749
충청북도,단양군,2015,12,95428.37781
충청북도,단양군,2016,1,88454.02141
충청북도,단양군,2016,2,93074.92266
충청북도,단양군,2016,3,91273.37104
충청북도,단양군,2016,4,95044.63222
충청북도,단양군,2016,5,97173.64929
충청북도,단양군,2016,6,96441.0314
충청북도,단양군,2016,7,96262.0563
충청북도,단양군,2016,8,94323.81489
충청북도,단양군,2016,9,96248.28898
충청북도,단양군,2016,10,103983.5538
충청북도,단양군,2016,11,106994.6624
충청북도,단양군,2016,12,97448.99561
충청북도,단양군,2017,1,101755.5753
충청북도,단양군,2017,2,99331.49128
충청북도,단양군,2017,3,99182.59409
충청북도,단양군,2017,4,95906.85609
충청북도,단양군,2017,5,96283.3668
충청북도,단양군,2017,6,96808.77469
충청북도,단양군,2017,7,97584.55746
충청북도,단양군,2017,8,98422.93395
충청북도,단양군,2017,9,96409.50263
충청북도,단양군,2017,10,99678.6019
충청북도,단양군,2017,11,95860.385
충청북도,단양군,2017,12,94078.36077
충청북도,단양군,2018,1,92530.56427
충청북도,단양군,2018,2,93513.52582
충청북도,단양군,2018,3,96199.91506
충청북도,단양군,2018,4,97399.76111
충청북도,단양군,2018,5,99990.27437
충청북도,단양군,2018,6,98212.3799
충청북도,단양군,2018,7,95042.8874
충청북도,단양군,2018,8,100286.2798
충청북도,단양군,2018,9,98281.26167
충청북도,단양군,2018,10,102715.7587
충청북도,단양군,2018,11,97382.07525
충청북도,단양군,2018,12,100918.3167
충청북도,단양군,2019,1,94538.28231
충청북도,단양군,2019,2,91355.01388
충청북도,단양군,2019,3,94916.26822
충청북도,단양군,2019,4,98379.10687
충청북도,단양군,2019,5,94170.74762
충청북도,단양군,2019,6,90749.71386
충청북도,단양군,2019,7,93121.27061
충청북도,단양군,2019,8,92279.0762
충청북도,단양군,2019,9,90855.96796
충청북도,단양군,2019,10,94126.32992
충청북도,단양군,2019,11,90011.16074
충청북도,단양군,2019,12,91800.0618
충청북도,단양군,2020,1,89391.60396
충청북도,단양군,2020,2,91092.50129
충청북도,단양군,2020,3,92415.42143
충청북도,단양군,2020,4,94966.76742
충청북도,단양군,2020,5,91659.46707
충청북도,단양군,2020,6,89391.60396
충청북도,단양군,2020,7,94683.28454
충청북도,단양군,2020,8,95344.74461
충청북도,단양군,2020,9,98557.55067
충청북도,단양군,2020,10,95533.7332
충청북도,단양군,2020,11,101297.8853
충청북도,단양군,2020,12,100447.4366
충청북도,단양군,2021,1,90329.711
충청북도,단양군,2021,2,103854.1224
충청북도,단양군,2021,3,91999.39142
충청북도,단양군,2021,4,87574.7383
충청북도,단양군,2021,5,88326.09449
충청북도,단양군,2021,6,88242.61047
충청북도,단양군,2021,7,95672.68836
충청북도,단양군,2021,8,94086.49196
충청북도,단양군,2021,9,106692.5792
충청북도,단양군,2021,10,91832.42338
충청북도,단양군,2021,11,94837.84815
충청북도,단양군,2021,12,113371.3009
충청북도,보은군,2010,1,64781.02871
충청북도,보은군,2010,2,66869.14314
충청북도,보은군,2010,3,68472.34
충청북도,보은군,2010,4,68552.74725
충청북도,보은군,2010,5,71109.6978
충청북도,보은군,2010,6,69727.93013
충청북도,보은군,2010,7,71003.31282
충청북도,보은군,2010,8,70670.55051
충청북도,보은군,2010,9,70916.7204
충청북도,보은군,2010,10,69156.42014
충청북도,보은군,2010,11,71509.25998
충청북도,보은군,2010,12,73265.84913
충청북도,보은군,2011,1,61002.02507
충청북도,보은군,2011,2,59195.37122
충청북도,보은군,2011,3,65416.38678
충청북도,보은군,2011,4,65624.9631
충청북도,보은군,2011,5,65169.52108
충청북도,보은군,2011,6,65311.59481
충청북도,보은군,2011,7,64225.38574
충청북도,보은군,2011,8,62780.46571
충청북도,보은군,2011,9,62650.48336
충청북도,보은군,2011,10,63898.91845
충청북도,보은군,2011,11,64938.77723
충청북도,보은군,2011,12,62336.10745
충청북도,보은군,2012,1,65638.02619
충청북도,보은군,2012,2,67529.69989
충청북도,보은군,2012,3,66915.41445
충청북도,보은군,2012,4,67378.16258
충청북도,보은군,2012,5,70355.00608
충청북도,보은군,2012,6,68579.27368
충청북도,보은군,2012,7,64696.25746
충청북도,보은군,2012,8,67979.22665
충청북도,보은군,2012,9,68968.79574
충청북도,보은군,2012,10,69623.76233
충청북도,보은군,2012,11,70239.06479
충청북도,보은군,2012,12,69477.31017
충청북도,보은군,2013,1,66544.35676
충청북도,보은군,2013,2,68150.64875
충청북도,보은군,2013,3,64339.2498
충청북도,보은군,2013,4,66072.31042
충청북도,보은군,2013,5,64592.78706
충청북도,보은군,2013,6,67745.32273
충청북도,보은군,2013,7,69145.61569
충청북도,보은군,2013,8,71156.39969
충청북도,보은군,2013,9,68698.58947
충청북도,보은군,2013,10,69314.08453
충청북도,보은군,2013,11,69599.31395
충청북도,보은군,2013,12,70644.32114
충청북도,보은군,2014,1,85209.65083
충청북도,보은군,2014,2,86394.03767
충청북도,보은군,2014,3,82154.03623
충청북도,보은군,2014,4,82458.14953
충청북도,보은군,2014,5,82399.18879
충청북도,보은군,2014,6,88256.99024
충청북도,보은군,2014,7,89418.6203
충청북도,보은군,2014,8,87627.04126
충청북도,보은군,2014,9,86955.71632
충청북도,보은군,2014,10,86284.39138
충청북도,보은군,2014,11,88082.17681
충청북도,보은군,2014,12,91535.00063
충청북도,보은군,2015,1,83542.15763
충청북도,보은군,2015,2,83682.39263
충청북도,보은군,2015,3,84148.57925
충청북도,보은군,2015,4,83639.75361
충청북도,보은군,2015,5,82646.73822
충청북도,보은군,2015,6,82026.1036
충청북도,보은군,2015,7,84326.7156
충청북도,보은군,2015,8,85199.3942
충청북도,보은군,2015,9,88282.6691
충청북도,보은군,2015,10,83768.61821
충청북도,보은군,2015,11,84504.85195
충청북도,보은군,2015,12,84899.026
충청북도,보은군,2016,1,79759.44005
충청북도,보은군,2016,2,83926.13016
충청북도,보은군,2016,3,82301.66192
충청북도,보은군,2016,4,85702.22727
충청북도,보은군,2016,5,87621.97276
충청북도,보은군,2016,6,86961.3675
충청북도,보은군,2016,7,86799.98474
충청북도,보은군,2016,8,85052.26262
충청북도,보은군,2016,9,86787.57068
충청북도,보은군,2016,10,93762.4982
충청북도,보은군,2016,11,96477.63017
충청북도,보은군,2016,12,87870.25394
충청북도,보은군,2017,1,98405.19928
충청북도,보은군,2017,2,96060.92995
충청북도,보은군,2017,3,95916.93532
충청북도,보은군,2017,4,92749.05336
충청북도,보은군,2017,5,93113.16718
충청북도,보은군,2017,6,93621.27564
충청북도,보은군,2017,7,94371.5152
충청북도,보은군,2017,8,95182.28753
충청북도,보은군,2017,9,93235.1499
충청북도,보은군,2017,10,96396.61171
충청북도,보은군,2017,11,92704.11236
충청북도,보은군,2017,12,90980.76257
충청북도,보은군,2018,1,88220.86879
충청북도,보은군,2018,2,89158.04801
충청북도,보은군,2018,3,91719.31622
충청북도,보은군,2018,4,92863.27835
충청북도,보은군,2018,5,95333.13608
충청북도,보은군,2018,6,93638.04867
충청북도,보은군,2018,7,90616.17818
충청북도,보은군,2018,8,95615.35483
충청북도,보은군,2018,9,93703.72222
충청북도,보은군,2018,10,97931.67846
충청북도,보은군,2018,11,92846.41622
충청북도,보은군,2018,12,96217.95396
충청북도,보은군,2019,1,89983.46839
충청북도,보은군,2019,2,86953.56847
충청북도,보은군,2019,3,90343.2431
충청북도,보은군,2019,4,93639.24368
충청북도,보은군,2019,5,89633.64137
충청북도,보은군,2019,6,86377.43155
충청북도,보은군,2019,7,88634.72772
충청북도,보은군,2019,8,87833.10987
충청북도,보은군,2019,9,86478.56637
충청북도,보은군,2019,10,89591.3637
충청북도,보은군,2019,11,85674.46161
충청북도,보은군,2019,12,87377.17418
충청북도,보은군,2020,1,83758.29961
충청북도,보은군,2020,2,85352.00933
충청북도,보은군,2020,3,86591.56133
충청북도,보은군,2020,4,88982.12591
충청북도,보은군,2020,5,85883.2459
충청북도,보은군,2020,6,83758.29961
충청북도,보은군,2020,7,88716.50762
충청북도,보은군,2020,8,89336.28362
충청북도,보은군,2020,9,92346.6242
충청북도,보은군,2020,10,89513.36248
충청북도,보은군,2020,11,94914.26763
충청북도,보은군,2020,12,94117.41277
충청북도,보은군,2021,1,85422.47041
충청북도,보은군,2021,2,98212.15637
충청북도,보은군,2021,3,87001.44398
충청북도,보은군,2021,4,82817.16401
충청북도,보은군,2021,5,83527.70212
충청북도,보은군,2021,6,83448.75344
충청북도,보은군,2021,7,90475.18585
충청북도,보은군,2021,8,88975.16095
충청북도,보은군,2021,9,100896.4114
충청북도,보은군,2021,10,86843.54663
충청북도,보은군,2021,11,89685.69906
충청북도,보은군,2021,12,107212.3057
충청북도,소계,2010,1,3370499.425
충청북도,소계,2010,2,3479142.166
충청북도,소계,2010,3,3562555.075
충청북도,소계,2010,4,3566738.593
충청북도,소계,2010,5,3699774.461
충청북도,소계,2010,6,3627882.316
충청북도,소계,2010,7,3694239.345
충청북도,소계,2010,8,3676926.017
충청북도,소계,2010,9,3689734.018
충청북도,소계,2010,10,3598147.158
충청북도,소계,2010,11,3720563.326
충청북도,소계,2010,12,3811957.101
충청북도,소계,2011,1,3685230.052
충청북도,소계,2011,2,3576087.198
충청북도,소계,2011,3,3951908.713
충청북도,소계,2011,4,3964509.143
충청북도,소계,2011,5,3936995.161
충청북도,소계,2011,6,3945578.063
충청북도,소계,2011,7,3879958.433
충청북도,소계,2011,8,3792668.499
충청북도,소계,2011,9,3784816.057
충청북도,소계,2011,10,3860236.021
충청북도,소계,2011,11,3923055.555
충청북도,소계,2011,12,3765824.105
충청북도,소계,2012,1,3826225.95
충청북도,소계,2012,2,3936496.953
충청북도,소계,2012,3,3900688.52
충청북도,소계,2012,4,3927663.416
충청북도,소계,2012,5,4101192.032
충청북도,소계,2012,6,3997679.574
충청북도,소계,2012,7,3771327.59
충청북도,소계,2012,8,3962701.138
충청북도,소계,2012,9,4020385.915
충청북도,소계,2012,10,4058565.768
충청북도,소계,2012,11,4094433.487
충청북도,소계,2012,12,4050028.658
충청북도,소계,2013,1,4038285.876
충청북도,소계,2013,2,4135764.709
충청북도,소계,2013,3,3904467.582
충청북도,소계,2013,4,4009639.448
충청북도,소계,2013,5,3919853.649
충청북도,소계,2013,6,4111167.246
충청북도,소계,2013,7,4196144.9
충청북도,소계,2013,8,4318170.583
충청북도,소계,2013,9,4169016.834
충청북도,소계,2013,10,4206368.536
충청북도,소계,2013,11,4223677.862
충청북도,소계,2013,12,4287094.776
충청북도,소계,2014,1,4240588.962
충청북도,소계,2014,2,4299531.789
충청북도,소계,2014,3,4088521.614
충청북도,소계,2014,4,4103656.279
충청북도,소계,2014,5,4100722.008
충청북도,소계,2014,6,4392244.481
충청북도,소계,2014,7,4450054.783
충청북도,소계,2014,8,4360894.104
충청북도,소계,2014,9,4327484.589
충청북도,소계,2014,10,4294075.073
충청북도,소계,2014,11,4383544.623
충청북도,소계,2014,12,4555379.696
충청북도,소계,2015,1,4562163.506
충청북도,소계,2015,2,4569821.616
충청북도,소계,2015,3,4595279.655
충청북도,소계,2015,4,4567493.136
충청북도,소계,2015,5,4513265.442
충청북도,소계,2015,6,4479373.133
충청북도,소계,2015,7,4605007.524
충청북도,소계,2015,8,4652663.733
충청북도,소계,2015,9,4821038.654
충청북도,소계,2015,10,4574530.318
충청북도,소계,2015,11,4614735.393
충청북도,소계,2015,12,4636260.89
충청북도,소계,2016,1,4464329.686
충청북도,소계,2016,2,4697549.457
충청북도,소계,2016,3,4606624.022
충청북도,소계,2016,4,4796961.928
충청북도,소계,2016,5,4904414.749
충청북도,소계,2016,6,4867439.067
충청북도,소계,2016,7,4858406.082
충청북도,소계,2016,8,4760581.828
충청북도,소계,2016,9,4857711.237
충청북도,소계,2016,10,5248114.88
충청북도,소계,2016,11,5400087.414
충청북도,소계,2016,12,4918311.65
충청북도,소계,2017,1,5382106.253
충청북도,소계,2017,2,5253890.4
충청북도,소계,2017,3,5246014.856
충청북도,소계,2017,4,5072752.901
충청북도,소계,2017,5,5092667.491
충청북도,소계,2017,6,5120457.625
충청북도,소계,2017,7,5161490.712
충청북도,소계,2017,8,5205834.536
충청북도,소계,2017,9,5099339.13
충청북도,소계,2017,10,5272249.947
충청북도,소계,2017,11,5070294.928
충청북도,소계,2017,12,4976039.221
충청북도,소계,2018,1,5195247.889
충청북도,소계,2018,2,5250437.534
충청북도,소계,2018,3,5401268.322
충청북도,소계,2018,4,5468635.227
충청북도,소계,2018,5,5614082.935
충청북도,소계,2018,6,5514260.757
충청북도,소계,2018,7,5336305.512
충청북도,소계,2018,8,5630702.544
충청북도,소계,2018,9,5518128.213
충청북도,소계,2018,10,5767108.767
충청북도,소계,2018,11,5467642.232
충청북도,소계,2018,12,5666189.067
충청북도,소계,2019,1,5668036.926
충청북도,소계,2019,2,5477184.262
충청북도,소계,2019,3,5690699.048
충청북도,소계,2019,4,5898313.328
충청북도,소계,2019,5,5646001.406
충청북도,소계,2019,6,5440893.537
충청북도,소계,2019,7,5583080.077
충청북도,소계,2019,8,5532586.362
충청북도,소계,2019,9,5447263.995
충청북도,소계,2019,10,5643338.346
충청북도,소계,2019,11,5396613.63
충청북도,소계,2019,12,5503867.083
충청북도,소계,2020,1,5193294.933
충청북도,소계,2020,2,5292110.27
충청북도,소계,2020,3,5368966.644
충청북도,소계,2020,4,5517189.649
충청북도,소계,2020,5,5325048.716
충청북도,소계,2020,6,5193294.933
충청북도,소계,2020,7,5500720.426
충청북도,소계,2020,8,5539148.613
충청북도,소계,2020,9,5725799.805
충청북도,소계,2020,10,5550128.095
충청북도,소계,2020,11,5885002.292
충청북도,소계,2020,12,5835594.624
충청북도,소계,2021,1,5548898.806
충청북도,소계,2021,2,6379695.115
충청북도,소계,2021,3,5651466.252
충청북도,소계,2021,4,5379662.521
충청북도,소계,2021,5,5425817.871
충청북도,소계,2021,6,5420689.499
충청북도,소계,2021,7,5877114.632
충청북도,소계,2021,8,5779675.559
충청북도,소계,2021,9,6554059.773
충청북도,소계,2021,10,5641209.507
충청북도,소계,2021,11,5825830.909
충청북도,소계,2021,12,6964329.555
충청북도,영동군,2010,1,71975.60611
충청북도,영동군,2010,2,74295.62641
충청북도,영동군,2010,3,76076.87422
충청북도,영동군,2010,4,76166.2115
충청북도,영동군,2010,5,79007.13683
충청북도,영동군,2010,6,77471.91012
충청북도,영동군,2010,7,78888.93674
충청북도,영동군,2010,8,78519.21787
충청북도,영동군,2010,9,78792.72737
충청북도,영동군,2010,10,76836.92827
충청북도,영동군,2010,11,79451.07436
충청북도,영동군,2010,12,81402.75021
충청북도,영동군,2011,1,76584.56059
충청북도,영동군,2011,2,74316.4098
충청북도,영동군,2011,3,82126.53975
충청북도,영동군,2011,4,82388.39542
충청북도,영동군,2011,5,81816.61396
충청북도,영동군,2011,6,81994.97941
충청북도,영동군,2011,7,80631.30593
충청북도,영동군,2011,8,78817.2913
충청북도,영동군,2011,9,78654.10588
충청북도,영동군,2011,10,80221.44488
충청북도,영동군,2011,11,81526.92822
충청북도,영동군,2011,12,78259.42487
충청북도,영동군,2012,1,77498.93268
충청북도,영동군,2012,2,79732.43513
충청북도,영동군,2012,3,79007.14724
충청북도,영동군,2012,4,79553.51477
충청북도,영동군,2012,5,83068.27911
충청북도,영동군,2012,6,80971.66875
충청북도,영동군,2012,7,76386.98468
충청북도,영동군,2012,8,80263.19216
충청북도,영동군,2012,9,81431.57812
충청북도,영동군,2012,10,82204.89833
충청북도,영동군,2012,11,82931.38703
충청북도,영동군,2012,12,82031.98201
충청북도,영동군,2013,1,74212.17935
충청북도,영동군,2013,2,76003.56234
충청북도,영동군,2013,3,71752.98069
충청북도,영동군,2013,4,73685.7397
충청북도,영동군,2013,5,72035.73273
충청북도,영동군,2013,6,75551.53112
충청북도,영동군,2013,7,77113.17808
충청북도,영동군,2013,8,79355.66218
충청북도,영동군,2013,9,76614.64158
충청북도,영동군,2013,10,77301.05937
충청북도,영동군,2013,11,77619.15541
충청북도,영동군,2013,12,78784.57747
충청북도,영동군,2014,1,77347.21082
충청북도,영동군,2014,2,78422.31226
충청북도,영동군,2014,3,74573.54299
충청북도,영동군,2014,4,74849.59524
충청북도,영동군,2014,5,74796.07491
충청북도,영동군,2014,6,80113.36702
충청북도,영동군,2014,7,81167.81149
충청북도,영동군,2014,8,79541.5445
충청북도,영동군,2014,9,78932.16386
충청북도,영동군,2014,10,78322.78322
충청북도,영동군,2014,11,79954.68392
충청북도,영동군,2014,12,83088.90978
충청북도,영동군,2015,1,84592.6889
충청북도,영동군,2015,2,84734.68733
충청북도,영동군,2015,3,85206.73618
충청북도,영동군,2015,4,84691.51213
충청북도,영동군,2015,5,83686.00971
충청북도,영동군,2015,6,83057.57069
충청북도,영동군,2015,7,85387.11257
충청북도,영동군,2015,8,86270.76499
충청북도,영동군,2015,9,89392.81165
충청북도,영동군,2015,10,84821.99718
충청북도,영동군,2015,11,85567.48896
충청북도,영동군,2015,12,85966.6197
충청북도,영동군,2016,1,73130.22323
충청북도,영동군,2016,2,76950.59832
충청북도,영동군,2016,3,75461.14798
충청북도,영동군,2016,4,78579.07487
충청북도,영동군,2016,5,80339.26045
충청북도,영동군,2016,6,79733.56149
충청북도,영동군,2016,7,79585.59208
충청북도,영동군,2016,8,77983.13213
충청북도,영동군,2016,9,79574.20981
충청북도,영동군,2016,10,85969.41527
충청북도,영동군,2016,11,88458.87868
충청북도,영동군,2016,12,80566.9057
충청북도,영동군,2017,1,84709.5403
충청북도,영동군,2017,2,82691.5374
충청북도,영동군,2017,3,82567.58339
충청북도,영동군,2017,4,79840.59512
충청북도,영동군,2017,5,80154.03297
충청북도,영동군,2017,6,80591.42484
충청북도,영동군,2017,7,81237.24893
충청북도,영동군,2017,8,81935.18107
충청북도,영동군,2017,9,80259.0386
충청북도,영동군,2017,10,82980.50026
충청북도,영동군,2017,11,79801.90884
충청북도,영동군,2017,12,78318.40827
충청북도,영동군,2018,1,77281.25504
충청북도,영동군,2018,2,78102.22163
충청북도,영동군,2018,3,80345.88602
충청북도,영동군,2018,4,81347.99392
충청북도,영동군,2018,5,83511.58296
충청북도,영동군,2018,6,82026.69073
충청북도,영동군,2018,7,79379.53992
충청북도,영동군,2018,8,83758.80586
충청북도,영동군,2018,9,82084.22059
충청북도,영동군,2018,10,85787.89943
충청북도,영동군,2018,11,81333.22274
충청북도,영동군,2018,12,84286.68116
충청북도,영동군,2019,1,82478.26854
충청북도,영동군,2019,2,79701.08175
충청북도,영동군,2019,3,82808.03572
충청북도,영동군,2019,4,85829.12866
충청북도,영동군,2019,5,82157.61934
충청북도,영동군,2019,6,79172.99835
충청북도,영동군,2019,7,81242.0215
충청북도,영동군,2019,8,80507.26374
충청북도,영동군,2019,9,79265.69788
충청북도,영동군,2019,10,82118.86789
충청북도,영동군,2019,11,78528.66062
충청북도,영동군,2019,12,80089.35602
충청북도,영동군,2020,1,82042.28129
충청북도,영동군,2020,2,83603.3395
충청북도,영동군,2020,3,84817.49588
충청북도,영동군,2020,4,87159.08319
충청북도,영동군,2020,5,84123.69223
충청북도,영동군,2020,6,82042.28129
충청북도,영동군,2020,7,86898.90682
충청북도,영동군,2020,8,87505.98501
충청북도,영동군,2020,9,90454.65051
충청북도,영동군,2020,10,87679.43592
충청북도,영동군,2020,11,92969.68873
충청북도,영동군,2020,12,92189.15963
충청북도,영동군,2021,1,90315.1394
충청북도,영동군,2021,2,103837.3691
충청북도,영동군,2021,3,91984.55048
충청북도,영동군,2021,4,87560.61112
충청북도,영동군,2021,5,88311.84611
충청북도,영동군,2021,6,88228.37556
충청북도,영동군,2021,7,95657.25486
충청북도,영동군,2021,8,94071.31433
충청북도,영동군,2021,9,106675.368
충청북도,영동군,2021,10,91817.60938
충청북도,영동군,2021,11,94822.54932
충청북도,영동군,2021,12,113353.0123
충청북도,옥천군,2010,1,92097.2545
충청북도,옥천군,2010,2,95065.86445
충청북도,옥천군,2010,3,97345.08156
충청북도,옥천군,2010,4,97459.39415
충청북도,옥천군,2010,5,101094.5344
충청북도,옥천군,2010,6,99130.11657
충청북도,옥천군,2010,7,100943.2901
충청북도,옥천군,2010,8,100470.2118
충청북도,옥천군,2010,9,100820.1842
충청북도,옥천군,2010,10,98317.61788
충청북도,옥천군,2010,11,101662.58
충청북도,옥천군,2010,12,104159.8704
충청북도,옥천군,2011,1,98334.57644
충청북도,옥천군,2011,2,95422.27081
충청북도,옥천군,2011,3,105450.4777
충청북도,옥천군,2011,4,105786.7004
충청북도,옥천군,2011,5,105052.533
충청북도,옥천군,2011,6,105281.5542
충청북도,옥천군,2011,7,103530.5975
충청북도,옥천군,2011,8,101201.4027
충청북도,옥천군,2011,9,100991.8726
충청북도,옥천군,2011,10,103004.3359
충청북도,옥천군,2011,11,104680.5765
충청북도,옥천군,2011,12,100485.1022
충청북도,옥천군,2012,1,94538.89769
충청북도,옥천군,2012,2,97263.48825
충청북도,옥천군,2012,3,96378.72873
충청북도,옥천군,2012,4,97045.22803
충청북도,옥천군,2012,5,101332.7961
충청북도,옥천군,2012,6,98775.19655
충청북도,옥천군,2012,7,93182.46175
충청북도,옥천군,2012,8,97910.94471
충청북도,옥천군,2012,9,99336.22783
충청북도,옥천군,2012,10,100279.5807
충청북도,옥천군,2012,11,101165.805
충청북도,옥천군,2012,12,100068.6446
충청북도,옥천군,2013,1,103836.4601
충청북도,옥천군,2013,2,106342.9337
충청북도,옥천군,2013,3,100395.5898
충청북도,옥천군,2013,4,103099.8744
충청북도,옥천군,2013,5,100791.2118
충청북도,옥천군,2013,6,105710.459
충청북도,옥천군,2013,7,107895.4897
충청북도,옥천군,2013,8,111033.1366
충청북도,옥천군,2013,9,107197.9457
충청북도,옥천군,2013,10,108158.3702
충청북도,옥천군,2013,11,108603.4449
충청북도,옥천군,2013,12,110234.0843
충청북도,옥천군,2014,1,100336.3723
충청북도,옥천군,2014,2,101731.0157
충청북도,옥천군,2014,3,96738.31409
충청북도,옥천군,2014,4,97096.41467
충청북도,옥천군,2014,5,97026.987
충청북도,옥천군,2014,6,103924.6863
충청북도,옥천군,2014,7,105292.5331
충청북도,옥천군,2014,8,103182.9065
충청북도,옥천군,2014,9,102392.4056
충청북도,옥천군,2014,10,101601.9046
충청북도,옥천군,2014,11,103718.8394
충청북도,옥천군,2014,12,107784.6208
충청북도,옥천군,2015,1,105547.1051
충청북도,옥천군,2015,2,105724.2779
충청북도,옥천군,2015,3,106313.2578
충청북도,옥천군,2015,4,105670.4078
충청북도,옥천군,2015,5,104415.8328
충청북도,옥천군,2015,6,103631.7235
충청북도,옥천군,2015,7,106538.3151
충청북도,옥천군,2015,8,107640.8567
충청북도,옥천군,2015,9,111536.2641
충청북도,옥천군,2015,10,105833.2152
충청북도,옥천군,2015,11,106763.3724
충청북도,옥천군,2015,12,107261.3717
충청북도,옥천군,2016,1,96283.65633
충청북도,옥천군,2016,2,101313.5833
충청북도,옥천군,2016,3,99352.56475
충청북도,옥천군,2016,4,103457.6445
충청북도,옥천군,2016,5,105775.1146
충청북도,옥천군,2016,6,104977.648
충청북도,옥천군,2016,7,104782.8307
충청북도,옥천군,2016,8,102673.023
충청북도,옥천군,2016,9,104767.8447
충청북도,옥천군,2016,10,113187.8076
충청북도,옥천군,2016,11,116465.4489
충청북도,옥천군,2016,12,106074.8336
충청북도,옥천군,2017,1,115006.2666
충청북도,옥천군,2017,2,112266.5164
