"","id","s_star","T_star","TE_total","TE_cooling","TE_heating","baseline","시군구","계약종별","연월","연도","월"
"14021","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.312189130695065,0.148982840056061,0.000101610865042466,-0.461273581616169,"경상북도의성군","일반용","201806",2018,6
"14022","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.22560623202103,0.235578945328927,8.84042662118808e-05,-0.461273581616169,"경상북도의성군","일반용","201807",2018,7
"14023","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.22495515006305,0.236164386769364,0.000154044783755095,-0.461273581616169,"경상북도의성군","일반용","201808",2018,8
"14024","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.35611250612945,0.104936403861236,0.000224671625482451,-0.461273581616169,"경상북도의성군","일반용","201809",2018,9
"14025","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.418425876185373,0.028073717540157,0.0147739878906386,-0.461273581616169,"경상북도의성군","일반용","201810",2018,10
"14026","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.393529021513906,0.00729345819119508,0.0604511019110675,-0.461273581616169,"경상북도의성군","일반용","201811",2018,11
"14027","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.282313035262255,0.000752489216568456,0.178208057137346,-0.461273581616169,"경상북도의성군","일반용","201812",2018,12
"14028","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.269174651847608,6.68678536315015e-05,0.192032061914929,-0.461273581616169,"경상북도의성군","일반용","201901",2019,1
"14029","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.335203150084945,0.000800209472068382,0.125270222059156,-0.461273581616169,"경상북도의성군","일반용","201902",2019,2
"14030","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.399545061203914,0.00803479169810206,0.0536937287141531,-0.461273581616169,"경상북도의성군","일반용","201903",2019,3
"14031","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.408010294629076,0.0310692607531385,0.0221940262339548,-0.461273581616169,"경상북도의성군","일반용","201904",2019,4
"14032","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.356345695034046,0.101687449774466,0.00324043680765653,-0.461273581616169,"경상북도의성군","일반용","201905",2019,5
"14033","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.320954219944458,0.140232214764674,8.71469070369995e-05,-0.461273581616169,"경상북도의성군","일반용","201906",2019,6
